num_seeds,average_score
1,0.9638303440287451
1,0.9603977218875783
1,0.9633399715087512
1,0.9586092155234629
1,0.9619641285921449
1,0.9604447807587501
1,0.9613955704956617
1,0.9640191289562879
1,0.96273249450022
1,0.9627101646359044
2,0.9647601032319909
2,0.9656760968362627
2,0.9640190282824751
2,0.9649626170194805
2,0.9647626622010914
2,0.96513005331921
2,0.9658445621317188
2,0.9654432978409236
2,0.965139543988391
2,0.964221182199752
2,0.9619688699682041
2,0.9637207238500508
2,0.9627656012843602
2,0.9636318005590073
2,0.9646398847002153
2,0.9642908974035399
2,0.9641790180402937
2,0.9633837478151059
2,0.9646451005632841
2,0.9640894118607964
2,0.9646656640696213
2,0.9654366940900105
2,0.965048417760551
2,0.9649511603192849
2,0.9626082792659302
2,0.961953152180033
2,0.9626750757736553
2,0.9637392966237146
2,0.9632148988127704
2,0.9632744623858692
2,0.9635578907249099
2,0.9639875406700698
2,0.9648123759000196
2,0.9643488377197266
2,0.9643132246004605
2,0.963706400514852
2,0.9644297267102391
2,0.964303637412673
2,0.9640063839764083
2,0.964900680141636
2,0.9643603030616447
2,0.9643743039470313
2,0.9652257135405299
2,0.965240572289035
2,0.9647947037625316
3,0.9656823436984225
3,0.964473032672232
3,0.9653022695866612
3,0.9649460458142171
3,0.9653919628892784
3,0.9658735504275164
3,0.9656836626670124
3,0.9655034021151654
3,0.9651684390587723
3,0.9657791847102142
3,0.9656163256667779
3,0.9659306906635666
3,0.9662963141861577
3,0.966092559711232
3,0.9659142050924934
3,0.9646596546065732
3,0.9644590017092912
3,0.9648388955148064
3,0.9653291352165128
3,0.9650597543702104
3,0.964952412316816
3,0.9652225989681628
3,0.9654633129070795
3,0.9658523154168537
3,0.9656120774520611
3,0.9654635142966929
3,0.965429046112382
3,0.9657679061829618
3,0.9656784182586339
3,0.9654158515511186
3,0.9660322617399755
3,0.9657591992867327
3,0.9656346918983686
3,0.9661689239725707
3,0.9660374575023518
3,0.9658100217980982
3,0.964005699101084
3,0.9649753233365664
