num_seeds,average_score
1,0.9181851219364937
1,0.9111010296604637
1,0.9159317712778927
1,0.9077818451750388
1,0.9132293978497455
1,0.9125080450730146
1,0.9123440227940556
1,0.9170801112810695
1,0.9147777570818021
1,0.9156652543904544
2,0.9203466552891291
2,0.9211028101140469
2,0.9183474197687862
2,0.9197566675327483
2,0.9204434875686499
2,0.9204174654380206
2,0.9214103707738871
2,0.920724122953652
2,0.9205835819420523
2,0.9184244766517644
2,0.9148441827441205
2,0.9173024194916775
2,0.9166789453279897
2,0.9172650863289495
2,0.9191465045593695
2,0.9185363307654552
2,0.9187068953211802
2,0.9163909947634685
2,0.9183245058069172
2,0.9184128441277957
2,0.9188253788394739
2,0.9198355794920061
2,0.9192488058941228
2,0.919512936800609
2,0.9150056352715539
2,0.9147768854093266
2,0.9154110468950959
2,0.9170149998371195
2,0.9161962779978711
2,0.9167962546388383
2,0.9174065371953637
2,0.9173385507313614
2,0.9186683398268868
2,0.9177991988879572
2,0.9182425845976401
2,0.9179674597714816
2,0.9190266794852208
2,0.9189237890740337
2,0.9187902310683941
2,0.9191064606699545
2,0.9181505110461988
2,0.9187670687777053
2,0.9195499868186521
2,0.9200702256447053
2,0.9192909672702357
3,0.9216217824265458
3,0.91970116864612
3,0.9208268154923313
3,0.9209138015650268
3,0.9211923886548138
3,0.9219624255071291
3,0.9216382367499734
3,0.921558755251559
3,0.920163658298823
3,0.9210497660747081
3,0.9214768744523361
3,0.9216653732460832
3,0.9220280950426645
3,0.9217191877169723
3,0.9216751325714555
3,0.9192493091872694
3,0.9195440969405366
3,0.9198338727615921
3,0.9204504713029943
3,0.9200397674182481
3,0.9201388497964268
3,0.9207329437657146
3,0.9207055787963578
3,0.9212120165501779
3,0.9207762651959627
3,0.9208130947139412
3,0.92137840875452
3,0.9217625289371634
3,0.9216699617015625
3,0.9214471824925435
3,0.9218004988307834
3,0.9213264730726216
3,0.921437541687866
3,0.9218623560990373
3,0.9219316149621753
3,0.9215374607415449
3,0.9182281664216398
3,0.9195822968777259
3,0.9194150404498049
3,0.9198767606588383
3,0.9206540391784837
3,0.9203724875619607
3,0.9204672032980695
3,0.9174183283284728
3,0.917111106867139
3,0.9176715178958188
3,0.9187027465771281
3,0.9183257640841701
3,0.9185610981987715
3,0.9187660835231402
3,0.9190220351735837
3,0.919935818389158
3,0.9195326136582579
3,0.9197044138128884
3,0.9190840341178381
3,0.9198828014137449
3,0.919809632377698
3,0.9197340196406281
3,0.9202046534243229
3,0.9197661848107793
3,0.9200107786838672
3,0.9207094093129985
3,0.9209131650017355
3,0.9205488678211318
3,0.9179945840237203
3,0.9180173864306745
3,0.9185019757385008
3,0.9191277819074272
3,0.9187629813321193
3,0.9190455776371077
3,0.9194431057508824
3,0.919610878176337
3,0.9201263704575654
3,0.9197347897810599
3,0.9199506314349901
3,0.9200122574093452
3,0.9204074808716025
3,0.920357066577073
3,0.9203159070033349
3,0.9206408948546976
3,0.9202120758958571
3,0.9205036572667313
3,0.920756867901701
3,0.9210063189474923
3,0.9206555418289749
3,0.9172590406636923
3,0.9175238174323681
3,0.9182952644145397
3,0.9178016875446806
3,0.918165963678255
3,0.917792113078515
3,0.9184407967932129
3,0.9182972011531324
3,0.9183983341716794
3,0.9187760727248859
3,0.9182433468375284
3,0.9186869192260901
3,0.9190454695983983
3,0.9194452018478411
3,0.9189921372588321
3,0.9192060257845039
3,0.9197429628150814
3,0.9195660489298999
3,0.9196048286463684
3,0.9197618417013784
3,0.9192064553854261
3,0.9195785197601671
3,0.9198939724004778
3,0.9202236002666512
3,0.9197467733910845
3,0.9202866246620809
3,0.9200748198627637
3,0.9201872285361723
3,0.9206401650023743
3,0.9207111009396612
3,0.9205753654631368
3,0.9203434924603837
3,0.9207506206787691
3,0.9202354948881574
3,0.9209102568062785
4,0.920776077443
4,0.9215558577701521
4,0.9216719393659842
4,0.9219396881737603
4,0.9223338949588916
4,0.922147456084828
4,0.9221124038308695
4,0.9201528211225655
4,0.9201933514859079
4,0.9205178514648945
4,0.9210523669274645
4,0.9208117033166892
4,0.9208545043471101
4,0.9211410558345272
4,0.9212909900938522
4,0.921763437262659
4,0.9215074589615887
4,0.9215166266958595
4,0.9215397378722466
